id,i,name_tokens,ingredient_tokens,steps_tokens,techniques,calorie_level,ingredient_ids
971,32382,"[40480, 734, 5612, 13995, 26855, 40481]","[[10837], [9514, 4914], [5940], [8780], [734, 5612], [712, 941, 3012]]","[40480, 40482, 15258, 10837, 40478, 40482, 5539, 500, 11468, 31331, 1353, 1073, 10837, 640, 4941, 40478, 40482, 9933, 488, 24440, 862, 40478, 40482, 2523, 500, 9514, 4914, 240, 5940, 240, 8780, 488, 734, 5612, 40478, 40482, 9082, 13995, 9019, 666, 7, 1411, 5468, 6255, 5465, 40478, 40482, 4021, 609, 1495, 556, 246, 7158, 40478, 40482, 8240, 715, 4019, 6737, 8780, 40478, 40482, 35009, 556, 712, 941, 3012, 40478, 40482, 668, 781, 6255, 240, 19007, 500, 26446, 10906, 5895, 260, 7648, 1571, 522, 1073, 6720, 822, 40478, 40481]","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,"[5648, 6654, 4717, 840, 5185, 5168]"
974,71499,"[40480, 15657, 243, 32925, 11, 27713, 7735, 40481]","[[15215, 505, 32145, 11007], [7050, 517, 16318, 15657], [15022], [563, 12227, 9689], [4532], [17841], [1845, 978, 11332], [10444, 6020]]","[40480, 40482, 5539, 481, 11007, 715, 3724, 2525, 562, 11421, 1571, 522, 531, 2088, 491, 481, 905, 40478, 40482, 500, 1595, 1703, 240, 587, 595, 4846, 6953, 984, 21100, 485, 18679, 481, 13980, 40478, 40482, 673, 944, 702, 3003, 822, 246, 17869, 10404, 240, 2685, 29107, 481, 2474, 742, 40478, 40482, 1072, 481, 15022, 240, 17841, 240, 4532, 488, 827, 943, 9689, 485, 4835, 836, 4462, 500, 246, 4835, 39587, 556, 282, 13020, 23028, 498, 6020, 40478, 40482, 8240, 504, 481, 16201, 673, 944, 40478, 40482, 7033, 4309, 556, 6953, 488, 481, 978, 1845, 11332, 485, 3301, 40478, 40482, 9467, 485, 12172, 481, 20631, 1437, 488, 2030, 1547, 485, 481, 14057, 40478, 40482, 3268, 481, 15657, 666, 481, 673, 944, 488, 5539, 1073, 3677, 240, 22543, 687, 556, 246, 909, 498, 481, 16201, 6913, 1353, 240, 568, 808, 645, 3638, 260, 481, 8294, 1259, 580, 2377, 488, 2033, 4370, 40478, 40482, 507, 544, 6027, 1845, 240, 568, 544, 3642, 6049, 645, 6720, 609, 556, 481, 8616, 498, 246, 2869, 498, 929, 260, 6144, 10444, 6020, 40478, 40482, 645, 512, 6469, 240, 1357, 246, 1026, 11007, 1657, 488, 4846, 688, 485, 481, 4835, 39587, 556, 481, 673, 944, 40478, 40482, 803, 21188, 1578, 525, 246, 13179, 544, 595, 551, 498, 1082, 500, 481, 627, 492, 644, 5880, 240, 522, 525, 481, 8294, 17282, 1038, 645, 512, 4846, 246, 909, 16954, 240, 784, 16954, 7048, 40478, 40481]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,"[1039, 6089, 3184, 7390, 6243, 6183, 3804, 5006]"
975,95947,"[40480, 20323, 734, 744, 3707, 17002, 40481]","[[589, 260, 4001, 17918], [1657, 17004, 17918], [15473, 8361], [15473, 10166], [6953], [734, 744, 3707, 6821], [2274, 10841, 6020], [6167, 20323], [4204, 954, 260, 4739, 27043], [5940]]","[40480, 40482, 729, 2525, 10906, 485, 44, 8393, 40478, 40482, 500, 246, 1719, 5024, 240, 9467, 1281, 481, 589, 260, 4001, 17918, 240, 488, 1657, 17004, 17918, 240, 15473, 8361, 240, 15473, 10166, 240, 6953, 488, 280, 3, 21, 3696, 498, 481, 6821, 500, 1220, 28058, 240, 2525, 277, 3, 21, 3696, 498, 481, 6020, 715, 26446, 2525, 40478, 40482, 4846, 481, 20323, 488, 5539, 562, 277, 1571, 40478, 40482, 10553, 485, 246, 1220, 5024, 488, 2548, 2314, 40478, 40482, 9467, 500, 481, 27043, 240, 5940, 240, 488, 5040, 277, 3, 21, 3696, 498, 6020, 40478, 40482, 4846, 481, 20323, 9019, 485, 481, 2832, 16126, 488, 9467, 1073, 668, 9126, 40478, 40482, 1082, 481, 17532, 504, 246, 862, 260, 1874, 7086, 3334, 40478, 40482, 2506, 246, 4309, 1874, 7086, 3332, 7083, 240, 3612, 551, 481, 17532, 1073, 277, 278, 280, 244, 2377, 40478, 40482, 2506, 246, 280, 277, 278, 282, 244, 21118, 17771, 522, 1846, 240, 1892, 551, 9410, 240, 2327, 15726, 1372, 765, 481, 16658, 240, 485, 1983, 6642, 17002, 40478, 40482, 1082, 481, 17002, 504, 531, 563, 35050, 15473, 5070, 240, 582, 3270, 688, 277, 244, 2951, 40478, 40482, 35009, 556, 481, 5040, 280, 3, 3696, 498, 6821, 488, 19007, 562, 6642, 485, 7648, 1571, 522, 1073, 3746, 40478, 40482, 4103, 2107, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[63, 7887, 332, 335, 6270, 5180, 1043, 2212, 5502, 4717]"
989,54675,"[40480, 33792, 37930, 40481]","[[23982], [1657, 17004, 17918], [2507, 6444], [15341], [7424, 745]]","[40480, 40482, 729, 2525, 481, 10906, 485, 43, 50, 46, 250, 40478, 40482, 1082, 481, 23982, 500, 246, 7754, 26855, 5465, 488, 35009, 556, 13249, 7524, 40478, 40482, 500, 246, 5024, 240, 23667, 481, 17918, 240, 6444, 488, 15341, 40478, 40482, 1892, 500, 481, 7424, 745, 556, 246, 22102, 37588, 522, 246, 7158, 1073, 481, 9019, 544, 1904, 9588, 40478, 40482, 2933, 9019, 715, 23982, 40478, 40482, 19007, 562, 670, 6828, 1571, 40478, 40481]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,"[5229, 7887, 800, 1511, 4574]"
992,80837,"[40480, 28, 14769, 1922, 245, 11332, 644, 6790, 40481]","[[4914, 6821], [2801, 30645, 4785, 6821], [946, 705, 1159, 1914, 6821], [9689], [6953], [22942, 8361], [15022, 8361], [3137, 28, 14769, 1922, 245], [2832, 31950, 17169], [9514, 4914]]","[40480, 40482, 500, 246, 13733, 5024, 240, 23667, 36654, 240, 9689, 488, 29471, 855, 40478, 40482, 7087, 862, 40478, 40482, 9082, 670, 280, 3, 2077, 40478, 40482, 666, 1183, 11332, 1444, 40478, 40482, 3612, 500, 5339, 17169, 40478, 40482, 1082, 500, 246, 35050, 14792, 34, 8582, 34, 277, 244, 15473, 6847, 40478, 40482, 19007, 240, 14917, 240, 20876, 9378, 562, 7379, 2176, 562, 17649, 14601, 240, 6828, 2176, 562, 1003, 40478, 40482, 488, 11083, 2176, 562, 10004, 40478, 40482, 4103, 556, 9514, 4914, 522, 6089, 40478, 40482, 3922, 3913, 704, 835, 40478, 40482, 249, 554, 507, 481, 9689, 500, 616, 16477, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[1910, 1168, 4814, 298, 6270, 1329, 3217, 2823, 2404, 6654]"
1018,7118,"[40480, 13995, 33528, 40481]","[[13995], [10444, 6020], [6953, 488, 11332], [955, 964], [712, 941, 3012], [17004, 2273, 258]]","[40480, 40482, 15258, 488, 16172, 10837, 40478, 40482, 1082, 10837, 500, 246, 5082, 488, 2454, 556, 1353, 40478, 40482, 14057, 1073, 2022, 40478, 40482, 24440, 9649, 10837, 556, 6020, 240, 674, 4846, 29471, 855, 40478, 40482, 8676, 240, 2525, 10906, 485, 43, 22328, 9378, 40478, 40482, 3852, 7087, 666, 277, 260, 3652, 4537, 40478, 40482, 7087, 481, 712, 941, 3012, 488, 17004, 2273, 258, 1281, 500, 246, 5465, 40478, 40482, 3612, 13995, 4537, 500, 712, 941, 3012, 488, 17004, 2273, 258, 9019, 1073, 11364, 40478, 40482, 1082, 504, 23090, 15473, 5070, 40478, 40482, 19007, 491, 43, 22328, 9378, 562, 670, 7379, 1571, 40478, 40482, 851, 1229, 504, 3657, 2405, 11509, 781, 6255, 556, 8794, 9341, 40478, 40481]","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[5648, 5006, 6276, 1372, 5168, 7688]"
1031,75019,"[40480, 1424, 8876, 16201, 3947, 488, 17869, 38265, 732, 40481]","[[2832, 1454, 16201], [3947, 548, 1711], [21453], [13179], [2056, 11332], [6444], [6953], [25845, 8111, 11332], [12373], [19811]]","[40480, 40482, 15207, 11007, 10308, 500, 1353, 485, 2454, 702, 280, 4550, 40478, 40482, 9933, 11007, 40478, 40482, 4846, 1353, 485, 2454, 11007, 702, 277, 3652, 40478, 40482, 5539, 11007, 556, 3947, 548, 1711, 562, 491, 1423, 280, 1808, 504, 954, 2525, 40478, 40482, 6018, 3947, 3870, 617, 11007, 488, 851, 2548, 40478, 40482, 4846, 589, 728, 16126, 40478, 40482, 6018, 3947, 617, 481, 3870, 488, 2294, 3947, 485, 481, 16201, 9019, 40478, 40482, 5539, 1073, 11488, 640, 4941, 240, 670, 6828, 1571, 485, 277, 2088, 40478, 40482, 22490, 862, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[2458, 3602, 5010, 1093, 3440, 6906, 6270, 1119, 4502, 7213]"
1033,66109,"[40480, 18376, 32887, 17881, 5409, 40481]","[[8780], [4564, 17, 686], [30295, 240, 17, 686, 498], [15841, 6444], [6812], [748, 5290, 17918], [18376], [4564, 7524], [13249, 7524], [6444]]","[40480, 40482, 14218, 246, 1435, 11768, 30378, 2738, 5409, 4048, 240, 1584, 481, 3888, 556, 15473, 2405, 40478, 40482, 4914, 8780, 240, 5635, 619, 488, 6444, 1073, 1092, 488, 12924, 240, 4846, 8441, 23748, 742, 40478, 40482, 2523, 1073, 9126, 40478, 40482, 9467, 500, 1444, 481, 22804, 17918, 556, 1444, 481, 1705, 18376, 240, 674, 9467, 500, 481, 5040, 17918, 488, 18376, 40478, 40482, 2523, 481, 8441, 15953, 1073, 2022, 14854, 1983, 240, 6748, 822, 481, 5409, 9019, 40478, 40482, 2933, 9019, 666, 5409, 4048, 40478, 40482, 19007, 500, 246, 26446, 10906, 670, 277, 2088, 522, 1073, 9649, 669, 9587, 556, 39483, 40478, 40482, 8240, 1845, 17881, 715, 1845, 5409, 488, 851, 1229, 5895, 1571, 781, 1927, 551, 1557, 246, 8967, 485, 2548, 40478, 40482, 485, 925, 17881, 271, 260, 23667, 589, 16126, 500, 4835, 39587, 40478, 40482, 9467, 6536, 715, 2525, 1147, 11468, 1073, 6444, 544, 13411, 40478, 40482, 2030, 485, 14057, 240, 18115, 2525, 240, 32093, 280, 1571, 1147, 9822, 40478, 40481]","[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[840, 5068, 4303, 1107, 2499, 6389, 5753, 5058, 4253, 6906]"
1035,90890,"[40480, 9766, 28104, 13601, 7087, 40481]","[[5317, 9079], [8780], [14368, 8780], [2051, 3061, 272, 14436], [36374, 3388, 650, 256, 6444]]","[40480, 40482, 9423, 5317, 9079, 240, 8780, 296, 14368, 8780, 715, 11868, 2525, 40478, 40482, 9467, 485, 12172, 40478, 40482, 8240, 715, 2051, 3061, 272, 500, 1719, 5024, 40478, 40482, 8240, 36374, 3388, 650, 6444, 500, 2405, 10136, 2165, 40478, 40482, 4846, 2051, 3061, 272, 488, 3033, 15066, 1073, 507, 8035, 2951, 40478, 40482, 4103, 500, 783, 30438, 5465, 40478, 40481]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,"[1388, 840, 5261, 1966, 1689]"
1042,106137,"[40480, 11434, 12395, 35045, 21453, 21552, 40481]","[[31950, 17169], [4334, 11434], [4334, 12395], [8441], [734, 5612], [21453], [15022], [38139], [20930, 510], [11332], [6953], [8780], [17918], [11434, 6382], [2832, 978, 3204]]","[40480, 40482, 729, 2525, 10906, 485, 43, 8393, 250, 40478, 40482, 7087, 589, 16126, 1281, 40478, 40482, 3852, 666, 246, 16594, 6847, 40478, 40482, 19007, 562, 277, 277, 278, 280, 1808, 40478, 40482, 645, 10114, 240, 9082, 21453, 21552, 715, 12187, 35045, 15786, 40478, 40482, 21453, 21552, 2191, 670, 280, 7420, 1000, 616, 10734, 509, 7093, 485, 580, 3254, 504, 622, 11434, 488, 12395, 35045, 240, 507, 544, 14448, 1897, 20433, 40478, 40482, 1302, 507, 504, 17921, 522, 12187, 10837, 240, 12395, 25808, 240, 11892, 522, 1782, 267, 1529, 704, 6462, 40478, 40482, 4835, 836, 21453, 500, 8780, 562, 670, 281, 260, 284, 1571, 240, 522, 1073, 2314, 903, 2324, 40478, 40482, 9467, 500, 17918, 488, 4846, 5040, 16126, 40478, 40482, 32093, 562, 281, 260, 284, 1571, 240, 9822, 6536, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[728, 4182, 4206, 2499, 5185, 5010, 3184, 1124, 7168, 5319, 6270, 840, 2683, 485, 2445]"
1048,42199,"[40480, 9514, 4914, 1143, 6539, 7056, 40481]","[[6444], [17918], [15341], [8828, 16361], [796, 527], [9514, 4914], [1143, 7406], [26285], [15473, 10166], [6953], [22102, 562, 246, 3905, 260, 19093, 291, 260, 3652, 7056]]","[40480, 40482, 5539, 589, 4858, 16126, 500, 10734, 6847, 504, 1495, 498, 8824, 1073, 9019, 6524, 1834, 488, 12436, 13384, 40478, 40482, 1529, 246, 1719, 6847, 562, 616, 557, 481, 26285, 488, 10166, 812, 12436, 609, 40478, 40482, 1300, 666, 563, 12187, 7056, 19093, 488, 1495, 556, 1420, 19093, 40478, 40482, 4233, 1495, 556, 5940, 488, 1892, 16549, 485, 5366, 40478, 40482, 19007, 491, 44, 10353, 9378, 562, 7379, 6591, 488, 674, 18115, 10906, 26459, 485, 43, 8393, 9378, 488, 19007, 562, 1007, 7379, 485, 6828, 1571, 522, 1073, 2507, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",2,"[6906, 2683, 1511, 68, 1563, 6654, 5825, 7620, 335, 6270, 5213]"
1073,97093,"[40480, 12404, 12187, 11007, 40481]","[[8108, 11007], [1092, 30565], [37754, 10734], [21453], [3572, 23488], [12404]]","[40480, 40482, 16172, 21453, 488, 4835, 836, 1073, 2022, 40478, 40482, 23667, 556, 589, 481, 728, 16126, 240, 4258, 246, 909, 498, 481, 1353, 617, 6913, 481, 11007, 40478, 40482, 19007, 240, 1809, 491, 43, 28852, 250, 562, 11421, 1571, 485, 277, 2088, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[4907, 4345, 6696, 5010, 4880, 6212]"
1075,100730,"[40480, 11434, 18777, 40481]","[[11434], [21453], [38139], [22193], [13179], [17918], [11434, 6382], [652, 25, 3035, 11959, 10734], [6953, 296, 11332]]","[40480, 40482, 31757, 281, 278, 282, 3026, 17050, 4366, 17918, 277, 278, 281, 3026, 1942, 25916, 277, 18410, 8780, 277, 278, 281, 3026, 16999, 6821, 277, 278, 280, 3, 3696, 6167, 5811, 13747, 14046, 39174, 715, 246, 11868, 2525, 500, 987, 1074, 4739, 240, 1927, 240, 1073, 13241, 903, 2324, 40478, 40482, 4846, 481, 21453, 240, 38139, 240, 19104, 488, 13179, 488, 14046, 562, 284, 1571, 40478, 40482, 9467, 500, 481, 17918, 488, 5539, 246, 2578, 2176, 40478, 40482, 4846, 481, 6382, 240, 10734, 488, 6953, 488, 11332, 485, 3301, 40478, 40482, 2030, 485, 481, 14057, 240, 9822, 40478, 40482, 2454, 488, 32093, 6828, 260, 11083, 1571, 40478, 40482, 485, 925, 31757, 271, 260, 1082, 481, 17918, 488, 1942, 25916, 500, 246, 5024, 40478, 40482, 7582, 500, 481, 8780, 1073, 9019, 32630, 17195, 31950, 17169, 40478, 40482, 9467, 500, 481, 6821, 240, 13747, 488, 6953, 488, 11332, 485, 3301, 40478, 40482, 10553, 481, 5089, 485, 246, 35050, 26855, 488, 9082, 31757, 715, 40478, 40482, 19007, 491, 43, 22328, 250, 562, 7379, 260, 6828, 1571, 40478, 40481]","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[422, 5010, 1124, 4863, 1093, 2683, 485, 7946, 6273]"
1079,11038,"[40480, 13548, 5940, 17002, 40481]","[[17918], [5940], [6953], [8780], [6812]]","[40480, 40482, 542, 2586, 17918, 488, 6953, 488, 7582, 500, 481, 8780, 40478, 40482, 8297, 7087, 556, 5940, 485, 925, 246, 6062, 17532, 40478, 40482, 3612, 551, 963, 24186, 240, 4233, 4309, 556, 7904, 8441, 522, 5940, 488, 35009, 556, 6953, 40478, 40482, 19007, 26641, 250, 562, 5895, 260, 7648, 1571, 40478, 40482, 12517, 240, 32672, 26354, 240, 860, 4683, 16, 249, 240, 783, 25436, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,"[2683, 4717, 6270, 840, 2499]"
1100,95904,"[40480, 2434, 2839, 1781, 1494, 273, 24, 666, 11007, 40481]","[[6167, 24, 666, 16201], [1353], [19414], [22942, 8361], [19276, 10734], [20003], [3572, 23488], [1845, 978, 11332, 10734]]","[40480, 40482, 23667, 929, 282, 16126, 500, 531, 7641, 2434, 2839, 1781, 504, 954, 2525, 40478, 40482, 2454, 488, 5539, 670, 288, 1808, 522, 1073, 11007, 640, 4941, 40478, 40482, 9933, 6913, 5379, 40478, 40482, 9467, 500, 5040, 16126, 40478, 40482, 1233, 504, 1583, 2525, 488, 5539, 14917, 5895, 260, 7648, 1571, 240, 522, 1073, 6720, 822, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[2336, 7655, 5010, 1329, 367, 4053, 4880, 3806]"
1103,12156,"[40480, 3233, 15861, 25084, 40481]","[[6444], [8780], [6812], [15000, 18347], [589, 260, 4001, 17918], [15473, 20613], [15473, 8361], [6953], [15000, 8649], [4074, 7950, 4518, 7327]]","[40480, 40482, 500, 246, 5024, 240, 29369, 1281, 6444, 240, 8780, 240, 6812, 488, 15000, 40478, 40482, 23667, 17918, 240, 20613, 240, 15473, 8361, 488, 6953, 40478, 40482, 4846, 485, 6444, 9019, 488, 7087, 862, 40478, 40482, 9467, 500, 15000, 9079, 488, 7327, 40478, 40482, 2933, 666, 246, 35050, 292, 260, 500, 40478, 40482, 4170, 15473, 6847, 40478, 40482, 19007, 491, 43, 46, 498, 562, 10353, 260, 6828, 1571, 522, 1073, 246, 32461, 13908, 1957, 481, 2732, 2323, 551, 556, 9050, 17169, 40478, 40482, 2548, 504, 246, 6859, 8967, 40478, 40482, 1892, 666, 7768, 9068, 645, 10114, 522, 1325, 15405, 556, 6737, 1454, 5317, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,"[6906, 840, 2499, 7470, 63, 328, 332, 6270, 7458, 4493]"
1106,44282,"[40480, 2022, 12519, 25, 573, 10825, 16361, 9021, 40481]","[[8780], [2507, 6444], [8441], [589, 260, 4001, 17918], [15473, 8361], [15341], [6953], [21447, 7869], [796, 527], [5940], [12519, 25, 573, 10825], [837, 7327], [1143, 7406], [4564, 17, 686]]","[40480, 40482, 500, 246, 13733, 5024, 240, 4914, 481, 8780, 488, 2507, 6444, 40478, 40482, 4846, 481, 8441, 488, 7087, 862, 40478, 40482, 23667, 481, 2832, 16126, 40478, 40482, 4846, 26835, 556, 5940, 485, 3071, 1003, 9019, 40478, 40482, 9467, 500, 12519, 25, 573, 10825, 240, 7327, 240, 1143, 7406, 240, 488, 4564, 15258, 40478, 40482, 2869, 702, 1901, 22555, 15026, 280, 4550, 2951, 1557, 35050, 15473, 5458, 40478, 40482, 19007, 491, 43, 28852, 250, 562, 6642, 260, 7765, 1571, 522, 1073, 6195, 640, 4309, 903, 2324, 488, 9021, 640, 1233, 40478, 40482, 2191, 670, 282, 4107, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[840, 800, 2499, 63, 332, 1511, 6270, 4964, 1563, 4717, 8021, 7642, 5825, 5068]"
1127,44869,"[40480, 17649, 9689, 16954, 26265, 40481]","[[10848], [21453], [15022, 796, 964], [20815, 19811], [9689], [6953], [11332], [8061]]","[40480, 40482, 1892, 481, 9689, 666, 1220, 14122, 488, 4846, 485, 4835, 39587, 40478, 40482, 5539, 715, 11868, 2525, 40478, 40482, 19657, 16172, 481, 21453, 488, 15022, 40478, 40482, 4846, 485, 4835, 39587, 488, 14046, 556, 10848, 1073, 2022, 488, 16411, 40478, 40482, 669, 11488, 640, 9649, 240, 1189, 19811, 488, 1892, 666, 1220, 3585, 40478, 40482, 4846, 19811, 488, 7524, 485, 4835, 39587, 556, 6953, 488, 11332, 40478, 40482, 481, 2752, 498, 616, 16477, 544, 485, 1178, 6913, 715, 246, 11868, 2525, 240, 9822, 6641, 240, 1073, 481, 16954, 7524, 980, 11197, 485, 246, 39161, 12717, 10734, 40478, 40482, 669, 10114, 23171, 544, 1455, 240, 4103, 504, 8061, 2383, 507, 2577, 14437, 1076, 3301, 15899, 609, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,"[3248, 5010, 3203, 5519, 298, 6270, 5319, 7184]"
